id,gender,masterCategory,subCategory,articleType,baseColour,season,usage,istrain
53670,Women,Accessories,Bags,Handbags,Orange,Summer,Casual,True
58298,Men,Accessories,Socks,Socks,Black,Summer,Sports,True
15065,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,Formal,True
21250,Unisex,Accessories,Bags,Duffel Bag,Navy Blue,Summer,Casual,True
4432,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,True
45715,Men,Personal Care,Fragrance,Deodorant,Black,Spring,Casual,True
24722,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports,True
10517,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports,True
40267,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,True
15859,Unisex,Footwear,Flip Flops,Flip Flops,Green,Fall,Casual,True
32647,Boys,Apparel,Topwear,Tshirts,Blue,Summer,Sports,True
56302,Women,Apparel,Innerwear,Bra,Turquoise Blue,Winter,Casual,True
38973,Men,Apparel,Topwear,Shirts,Grey,Summer,Formal,True
14385,Women,Footwear,Shoes,Heels,Silver,Winter,Casual,True
53442,Women,Footwear,Flip Flops,Flip Flops,Blue,Summer,Casual,True
4600,Unisex,Accessories,Bags,Duffel Bag,Grey,Winter,Casual,True
15257,Women,Footwear,Shoes,Casual Shoes,Black,Fall,Casual,True
59178,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,Casual,True
40055,Men,Apparel,Topwear,Tshirts,Blue,Summer,Sports,True
58896,Men,Accessories,Ties,Ties,Maroon,Summer,Casual,True
24510,Women,Apparel,Topwear,Kurtas,Green,Fall,Ethnic,True
10725,Women,Accessories,Bags,Handbags,Green,Winter,Casual,True
59944,Men,Footwear,Shoes,Casual Shoes,Cream,Spring,Casual,True
32475,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,True
3425,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,True
12072,Women,Apparel,Topwear,Kurtas,White,Fall,Ethnic,True
54667,Men,Accessories,Watches,Watches,White,Winter,Casual,True
18548,Women,Footwear,Shoes,Casual Shoes,Beige,Winter,Casual,True
30322,Men,Apparel,Topwear,Tshirts,Teal,Summer,Casual,True
48238,Boys,Apparel,Topwear,Tshirts,White,Summer,Casual,True
35650,Men,Footwear,Shoes,Formal Shoes,Black,Summer,Formal,True
7085,Women,Accessories,Bags,Wallets,Pink,Winter,Casual,True
34782,Women,Accessories,Bags,Handbags,White,Summer,Casual,True
6157,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,True
47270,Men,Apparel,Innerwear,Boxers,Blue,Summer,Casual,True
9923,Unisex,Accessories,Bags,Handbags,Black,Fall,Casual,True
17500,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,True
23735,Women,Accessories,Eyewear,Sunglasses,Black,Winter,Casual,True
4264,Women,Apparel,Topwear,Tshirts,Red,Summer,Casual,True
45143,Men,Accessories,Watches,Watches,Silver,Winter,Casual,True
15633,Men,Apparel,Topwear,Tshirts,Black,Fall,Sports,True
21406,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,True
53026,Women,Apparel,Saree,Sarees,Multi,Fall,Ethnic,True
24948,Women,Apparel,Topwear,Tshirts,Black,Summer,Casual,True
44091,Men,Personal Care,Fragrance,Perfume and Body Mist,Orange,Spring,Casual,True
37563,Girls,Apparel,Topwear,Rompers,White,Summer,Casual,True
32011,Men,Accessories,Socks,Socks,Black,Summer,Casual,True
40431,Women,Apparel,Dress,Dresses,Navy Blue,Summer,Casual,True
24174,Women,Apparel,Topwear,Kurtis,Turquoise Blue,Fall,Ethnic,True
10341,Men,Apparel,Topwear,Tshirts,Pink,Fall,Casual,True
2193,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,Sports,True
30746,Men,Apparel,Topwear,Kurtas,Maroon,Summer,Ethnic,True
42366,Women,Apparel,Topwear,Shirts,Pink,Summer,Casual,True
31694,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic,True
26623,Women,Footwear,Shoes,Sports Shoes,Black,Summer,Sports,True
12416,Men,Accessories,Wallets,Wallets,Black,Fall,Casual,True
18910,Men,Footwear,Flip Flops,Flip Flops,Green,Spring,Casual,True
6533,Unisex,Accessories,Bags,Laptop Bag,Black,Summer,Casual,True
47614,Women,Footwear,Shoes,Heels,Red,Winter,Casual,True
17164,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,True
51771,Men,Accessories,Wallets,Wallets,Black,Fall,Casual,True
35234,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,Formal,True
30574,Men,Accessories,Eyewear,Sunglasses,Red,Winter,Casual,True
54031,Women,Accessories,Bags,Handbags,Red,Summer,Casual,True
26411,Men,Apparel,Topwear,Shirts,Red,Summer,Casual,True
12624,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,True
3273,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,True
17356,Men,Footwear,Flip Flops,Flip Flops,Black,Spring,Casual,True
50491,Men,Apparel,Innerwear,Trunk,Blue,Winter,Casual,True
23163,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,True
6701,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,True
47426,Women,Accessories,Wallets,Wallets,Maroon,Summer,Casual,True
35006,Women,Accessories,Stoles,Stoles,Beige,Summer,Ethnic,True
51543,Women,Accessories,Watches,Watches,Black,Winter,Casual,True
16284,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,True
15401,Men,Footwear,Shoes,Casual Shoes,White,Fall,Casual,True
4056,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,True
45371,Women,Footwear,Shoes,Heels,Others,Summer,Casual,True
37751,Men,Apparel,Topwear,Shirts,Red,Summer,Casual,True
5184,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,True
32223,Women,Apparel,Topwear,Kurtas,Pink,Summer,Ethnic,True
25294,Women,Accessories,Bags,Handbags,Navy Blue,Summer,Casual,True
24346,Men,Apparel,Bottomwear,Tracksuits,Black,Fall,Sports,True
10173,Men,Footwear,Sandal,Sandals,Brown,Fall,Casual,True
40603,Women,Apparel,Topwear,Kurtas,Maroon,Summer,Ethnic,True
19231,Men,Accessories,Ties,Ties,Navy Blue,Summer,Formal,True
8666,Unisex,Accessories,Eyewear,Sunglasses,Green,Winter,Casual,True
49541,Women,Accessories,Bags,Handbags,Black,Summer,Casual,True
22870,Men,Footwear,Shoes,Casual Shoes,Olive,Summer,Casual,True
48493,Women,Apparel,Bottomwear,Skirts,Black,Winter,Casual,True
30589,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,True
34915,Women,Apparel,Topwear,Dupatta,Cream,Summer,Ethnic,True
55922,Women,Personal Care,Nails,Nail Polish,Red,Spring,Casual,True
46509,Men,Accessories,Watches,Watches,Black,Winter,Casual,True
42995,Women,Footwear,Shoes,Sports Shoes,Black,Summer,Sports,True
28576,Men,Accessories,Watches,Watches,Green,Winter,Casual,True
34129,Men,Accessories,Belts,Belts,Black,Summer,Formal,True
5179,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,True
11860,Men,Footwear,Flip Flops,Flip Flops,Blue,Fall,Casual,True
5945,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,True
39636,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,True
25269,Women,Accessories,Bags,Handbags,Maroon,Summer,Casual,True
4897,Women,Apparel,Topwear,Tops,Yellow,Summer,Casual,True
33902,Men,Accessories,Watches,Watches,Black,Summer,Casual,True
20529,Women,Accessories,Bags,Mobile Pouch,Purple,Winter,Casual,True
25867,Unisex,Accessories,Bags,Backpacks,Black,Winter,Casual,True
4299,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,True
52109,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,True
24189,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,True
44850,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,True
45982,Women,Apparel,Topwear,Tops,Blue,Fall,Casual,True
52935,Women,Apparel,Saree,Sarees,White,Summer,Ethnic,True
16877,Unisex,Accessories,Eyewear,Sunglasses,Green,Winter,Casual,True
8454,Women,Apparel,Topwear,Tops,White,Fall,Casual,True
49773,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,True
19003,Women,Apparel,Topwear,Sweatshirts,Red,Summer,Casual,True
13539,Women,Footwear,Shoes,Heels,Gold,Spring,Casual,True
43249,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,True
9586,Unisex,Accessories,Bags,Handbags,Pink,Fall,Casual,True
3880,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,True
29696,Men,Apparel,Topwear,Shirts,Purple,Summer,Formal,True
28744,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,True
17199,Men,Apparel,Topwear,Sweaters,Grey,Winter,Casual,True
36028,Men,Accessories,Belts,Belts,Brown,Summer,Casual,True
59185,Men,Footwear,Sandal,Sandals,Grey,Summer,Casual,True
58057,Women,Accessories,Jewellery,Earrings,Black,Fall,Casual,True
14378,Women,Footwear,Shoes,Heels,White,Winter,Casual,True
57823,Women,Apparel,Topwear,Tshirts,White,Fall,Casual,True
44408,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,Sports,True
36814,Women,Apparel,Topwear,Kurtas,Maroon,Summer,Ethnic,True
20971,Men,Accessories,Belts,Belts,Olive,Winter,Casual,True
27368,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,True
6996,Men,Apparel,Topwear,Tshirts,Brown,Spring,Casual,True
8030,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,Sports,True
7844,Women,Footwear,Shoes,Sports Shoes,Black,Fall,Sports,True
13961,Women,Apparel,Topwear,Sweaters,Pink,Fall,Casual,True
28320,Men,Footwear,Sandal,Sandals,Brown,Winter,Casual,True
7078,Unisex,Accessories,Bags,Backpacks,Grey,Winter,Casual,True
50834,Men,Accessories,Belts,Belts,Black,Summer,Casual,True
2738,Boys,Apparel,Topwear,Tshirts,White,Summer,Casual,True
18787,Men,Accessories,Wallets,Wallets,Beige,Fall,Casual,True
19655,Women,Apparel,Topwear,Tshirts,Grey,Summer,Casual,True
46951,Women,Personal Care,Fragrance,Perfume and Body Mist,Yellow,Spring,Casual,True
26088,Men,Apparel,Topwear,Shirts,Purple,Summer,Formal,True
8202,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,True
49125,Women,Personal Care,Nails,Nail Polish,Pink,Spring,Casual,True
28112,Men,Apparel,Innerwear,Trunk,Black,Summer,Casual,True
50008,Women,Apparel,Innerwear,Bra,Black,Winter,Sports,True
27966,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,Casual,True
6398,Men,Footwear,Sandal,Sandals,Black,Summer,Casual,True
49919,Women,Apparel,Saree,Sarees,Maroon,Fall,Ethnic,True
15098,Women,Apparel,Topwear,Kurtas,Brown,Fall,Ethnic,True
58265,Women,Accessories,Bags,Handbags,Brown,Summer,Casual,True
1981,Women,Apparel,Bottomwear,Shorts,Green,Fall,Casual,True
41348,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,Casual,True
39252,Men,Footwear,Shoes,Casual Shoes,Beige,Winter,Casual,True
11438,Women,Apparel,Topwear,Tops,Black,Fall,Casual,True
38380,Men,Accessories,Belts,Belts,Black,Summer,Casual,True
14976,Men,Accessories,Belts,Belts,Black,Fall,Formal,True
33768,Men,Footwear,Shoes,Casual Shoes,Tan,Summer,Casual,True
56905,Women,Footwear,Shoes,Heels,Black,Winter,Casual,True
4609,Unisex,Accessories,Bags,Backpacks,Blue,Winter,Casual,True
52599,Women,Accessories,Bags,Clutches,Blue,Summer,Casual,True
56139,Women,Personal Care,Makeup,Eyeshadow,Pink,Spring,Casual,True
38146,Unisex,Accessories,Headwear,Caps,Grey,Summer,Casual,True
37932,Women,Apparel,Topwear,Tunics,Pink,Summer,Casual,True
24519,Women,Apparel,Topwear,Kurtas,Black,Fall,Ethnic,True
18541,Women,Footwear,Shoes,Flats,Red,Winter,Casual,True
6962,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,Casual,True
48231,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,Casual,True
9116,Women,Footwear,Shoes,Casual Shoes,White,Fall,Sports,True
19493,Men,Apparel,Innerwear,Briefs,Blue,Summer,Casual,True
47279,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,Formal,True
13995,Women,Apparel,Topwear,Jackets,Blue,Fall,Sports,True
17509,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,True
29206,Men,Accessories,Socks,Socks,Black,Fall,Sports,True
12847,Boys,Apparel,Topwear,Tshirts,Black,Fall,Casual,True
35659,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,Casual,True
30119,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,True
18773,Men,Accessories,Ties,Ties,Navy Blue,Summer,Formal,True
12249,Men,Apparel,Topwear,Shirts,Pink,Fall,Formal,True
51912,Women,Accessories,Bags,Handbags,Pink,Summer,Casual,True
42539,Women,Apparel,Topwear,Kurtas,Purple,Summer,Ethnic,True
29808,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,True
30925,Women,Apparel,Bottomwear,Skirts,Black,Summer,Ethnic,True
27992,Men,Apparel,Innerwear,Briefs,Blue,Summer,Casual,True
29034,Unisex,Accessories,Headwear,Caps,Navy Blue,Summer,Casual,True
21259,Unisex,Accessories,Bags,Backpacks,Black,Summer,Casual,True
58291,Men,Accessories,Socks,Socks,Black,Summer,Sports,True
53679,Women,Accessories,Bags,Handbags,Pink,Summer,Casual,True
15850,Unisex,Footwear,Sandal,Sandals,Blue,Fall,Casual,True
14982,Men,Accessories,Belts,Belts,Blue,Fall,Casual,True
38374,Men,Accessories,Belts,Belts,Black,Summer,Casual,True
26418,Men,Apparel,Topwear,Shirts,Purple,Summer,Casual,True
8692,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,Casual,True
22884,Men,Footwear,Sandal,Sandals,Brown,Summer,Casual,True
48467,Women,Apparel,Dress,Dresses,Red,Summer,Casual,True
23956,Men,Apparel,Topwear,Shirts,Grey,Fall,Casual,True
18317,Men,Apparel,Topwear,Shirts,Maroon,Summer,Casual,True
29450,Men,Accessories,Watches,Watches,White,Winter,Casual,True
42961,Men,Accessories,Belts,Belts,Brown,Summer,Formal,True
28582,Men,Accessories,Watches,Watches,Blue,Winter,Casual,True
50498,Men,Apparel,Innerwear,Innerwear Vests,Maroon,Winter,Casual,True
54804,Women,Accessories,Bags,Handbags,Blue,Summer,Casual,True
6708,Men,Apparel,Topwear,Shirts,Yellow,Summer,Casual,True
37758,Men,Apparel,Topwear,Shirts,White,Summer,Casual,True
15408,Men,Footwear,Shoes,Sports Shoes,Black,Fall,Sports,True
59727,Women,Apparel,Innerwear,Bra,Red,Summer,Casual,True
45378,Women,Footwear,Shoes,Flats,Black,Summer,Casual,True
11894,Men,Footwear,Sandal,Sandals,Tan,Summer,Casual,True
4863,Men,Apparel,Topwear,Tshirts,Red,Summer,Sports,True
24941,Girls,Apparel,Topwear,Tops,Pink,Summer,Casual,True
44098,Men,Personal Care,Fragrance,Perfume and Body Mist,Grey,Spring,Casual,True
25893,Women,Apparel,Topwear,Tops,Brown,Summer,Casual,True
59515,Women,Accessories,Jewellery,Pendant,Silver,Summer,Casual,True
32824,Women,Footwear,Shoes,Heels,Blue,Winter,Casual,True
38522,Men,Footwear,Shoes,Casual Shoes,White,Summer,Casual,True
53813,Women,Apparel,Topwear,Tunics,Blue,Fall,Casual,True
10348,Women,Apparel,Topwear,Tshirts,Yellow,Fall,Casual,True
45976,Women,Apparel,Topwear,Tops,Grey Melange,Summer,Casual,True
3048,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,True
16883,Men,Accessories,Eyewear,Sunglasses,Black,Winter,Casual,True
49787,Men,Accessories,Headwear,Caps,White,Summer,Casual,True
48655,Women,Accessories,Jewellery,Earrings,Silver,Summer,Casual,True
9572,Unisex,Accessories,Accessories,Travel Accessory,Black,Fall,Casual,True
17951,Unisex,Accessories,Headwear,Caps,Red,Fall,Casual,True
3874,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,True
51778,Women,Apparel,Innerwear,Camisoles,White,Summer,Casual,True
18919,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,True
59388,Women,Footwear,Shoes,Flats,Black,Summer,Casual,True
21292,Women,Accessories,Eyewear,Sunglasses,Others,Winter,Casual,True
36225,Men,Footwear,Shoes,Casual Shoes,Green,Summer,Casual,True
20340,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,True
32685,Women,Accessories,Bags,Clutches,Gold,Fall,Others,True
41377,Women,Apparel,Topwear,Tops,Yellow,Summer,Casual,True
11407,Women,Apparel,Topwear,Shirts,Purple,Fall,Casual,True
25632,Women,Accessories,Watches,Watches,Pink,Winter,Casual,True
57212,Women,Apparel,Bottomwear,Jeggings,Blue,Fall,Casual,True
14949,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,True
33757,Women,Apparel,Topwear,Tops,Others,Summer,Casual,True
2707,Girls,Apparel,Dress,Dresses,Pink,Summer,Casual,True
43420,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,True
54497,Women,Accessories,Bags,Handbags,Black,Summer,Casual,True
13350,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,True
27165,Men,Apparel,Topwear,Shirts,Blue,Summer,Formal,True
12282,Men,Apparel,Topwear,Shirts,Green,Fall,Formal,True
55545,Women,Personal Care,Makeup,Kajal and Eyeliner,Blue,Spring,Casual,True
50037,Women,Apparel,Innerwear,Bra,White,Winter,Casual,True
34572,Women,Apparel,Dress,Dresses,Black,Summer,Casual,True
27959,Men,Apparel,Innerwear,Trunk,White,Summer,Casual,True
47080,Women,Apparel,Bottomwear,Patiala,Mustard,Fall,Ethnic,True
46152,Women,Accessories,Jewellery,Necklace and Chains,Green,Winter,Casual,True
7275,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,True
49926,Women,Apparel,Saree,Sarees,Maroon,Fall,Ethnic,True
16622,Men,Apparel,Bottomwear,Trousers,Khaki,Fall,Casual,True
13162,Unisex,Accessories,Headwear,Caps,White,Fall,Casual,True
27357,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,True
49328,Women,Accessories,Watches,Watches,White,Winter,Casual,True
26285,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,True
6195,Men,Apparel,Topwear,Tshirts,Cream,Summer,Casual,True
50205,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,Casual,True
22625,Men,Apparel,Topwear,Sweaters,Black,Fall,Sports,True
8833,Men,Apparel,Topwear,Sweaters,Black,Fall,Casual,True
46360,Men,Apparel,Topwear,Shirts,White,Summer,Casual,True
7047,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,Casual,True
35692,Men,Footwear,Shoes,Casual Shoes,White,Summer,Casual,True
36017,Men,Accessories,Belts,Belts,Black,Summer,Casual,True
15295,Unisex,Accessories,Bags,Handbags,Black,Fall,Casual,True
39863,Boys,Apparel,Topwear,Tshirts,Black,Summer,Casual,True
41979,Boys,Apparel,Topwear,Tshirts,Grey,Summer,Casual,True
20172,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual,True
14347,Men,Footwear,Shoes,Sports Shoes,Black,Fall,Sports,True
53480,Women,Apparel,Innerwear,Bra,Others,Summer,Casual,True
44437,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,Casual,True
5710,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,True
11635,Men,Accessories,Watches,Watches,White,Winter,Casual,True
25400,Men,Accessories,Others,Mufflers,Red,Summer,Casual,True
59986,Women,Apparel,Dress,Dresses,Black,Fall,Others,True
40097,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,True
33565,Women,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,True
58854,Men,Accessories,Cufflinks,Cufflinks,Steel,Summer,Casual,True
16848,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,Casual,True
31656,Men,Apparel,Topwear,Shirts,White,Summer,Casual,True
13506,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,True
27733,Women,Accessories,Bags,Handbags,Grey,Winter,Casual,True
30784,Men,Apparel,Topwear,Kurtas,White,Summer,Ethnic,True
2151,Men,Apparel,Topwear,Tshirts,White,Spring,Casual,True
22241,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,True
7423,Women,Apparel,Topwear,Kurtas,Pink,Summer,Ethnic,True
19800,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,True
34324,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,True
50661,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Grey Melange,Summer,Sports,True
20516,Women,Accessories,Bags,Handbags,Black,Winter,Casual,True
14723,Women,Apparel,Topwear,Shirts,Maroon,Fall,Casual,True
44053,Women,Personal Care,Fragrance,Perfume and Body Mist,Grey,Spring,Casual,True
5374,Men,Footwear,Shoes,Sports Shoes,Red,Summer,Sports,True
36473,Women,Apparel,Topwear,Kurtas,Pink,Summer,Ethnic,True
25858,Unisex,Accessories,Bags,Laptop Bag,Grey,Winter,Casual,True
52136,Women,Apparel,Topwear,Tshirts,Black,Summer,Casual,True
33101,Women,Footwear,Shoes,Heels,Black,Winter,Casual,True
57444,Women,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,True
10383,Men,Accessories,Watches,Watches,White,Winter,Casual,True
25064,Men,Accessories,Accessories,Accessory Gift Set,Brown,Winter,Formal,True
41521,Men,Accessories,Socks,Socks,Navy Blue,Summer,Casual,True
5146,Women,Apparel,Topwear,Tshirts,White,Summer,Casual,True
37793,Men,Apparel,Topwear,Shirts,Blue,Summer,Formal,True
14511,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,True
52304,Women,Accessories,Jewellery,Pendant,Blue,Winter,Casual,True
4094,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,True
24384,Women,Apparel,Topwear,Kurtas,Black,Fall,Ethnic,True
39609,Women,Footwear,Shoes,Heels,Brown,Winter,Casual,True
41713,Women,Footwear,Shoes,Heels,Orange,Spring,Casual,True
11063,Men,Apparel,Topwear,Shirts,Purple,Fall,Formal,True
25256,Women,Accessories,Bags,Backpacks,Orange,Winter,Casual,True
55121,Women,Personal Care,Nails,Nail Polish,Peach,Spring,Casual,True
42196,Women,Apparel,Topwear,Tops,Blue,Summer,Casual,True
31464,Women,Apparel,Bottomwear,Capris,Black,Summer,Sports,True
8659,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,Casual,True
2363,Unisex,Accessories,Bags,Backpacks,Black,Summer,Sports,True
43044,Men,Apparel,Bottomwear,Shorts,Charcoal,Summer,Casual,True
13734,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,True
27501,Women,Apparel,Innerwear,Camisoles,Red,Winter,Casual,True
46536,Men,Accessories,Watches,Watches,Black,Winter,Others,True
7611,Men,Accessories,Wallets,Wallets,Tan,Summer,Casual,True
22073,Women,Apparel,Topwear,Kurtas,Green,Fall,Ethnic,True
51581,Men,Accessories,Watches,Watches,Grey,Winter,Casual,True
16246,Unisex,Footwear,Sandal,Sandals,Black,Fall,Casual,True
17394,Men,Accessories,Socks,Socks,Brown,Summer,Casual,True
50453,Men,Apparel,Innerwear,Briefs,Blue,Summer,Casual,True
28549,Women,Apparel,Topwear,Tshirts,Blue,Spring,Casual,True
43878,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,Casual,True
34116,Girls,Apparel,Bottomwear,Capris,Blue,Summer,Casual,True
42350,Women,Apparel,Bottomwear,Leggings,Black,Summer,Casual,True
3077,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,True
26615,Women,Footwear,Shoes,Sports Shoes,White,Summer,Sports,True
12420,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual,True
60000,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic,True
30770,Men,Apparel,Topwear,Kurtas,Grey,Summer,Ethnic,True
16080,Women,Accessories,Eyewear,Sunglasses,Black,Winter,Casual,True
35202,Women,Accessories,Bags,Backpacks,Pink,Summer,Casual,True
18926,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,True
6505,Men,Footwear,Shoes,Formal Shoes,Black,Winter,Formal,True
47622,Women,Footwear,Shoes,Heels,Brown,Fall,Casual,True
17152,Men,Apparel,Topwear,Jackets,Black,Fall,Casual,True
53010,Women,Apparel,Saree,Sarees,Yellow,Fall,Ethnic,True
37555,Girls,Accessories,Others,Gloves,Pink,Summer,Casual,True
